Net,proc,Blue_Acts,Blue_Acts_Extended,Red_acts,Red_acts_Target,Red_Fsm,Green_Acts
1,1,Analyse,Analyse office_network_subnet_server_host_0,Sleep,,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.52.136]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.64.254 58114]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.52.125]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.60.249 54666]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.52.171]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.230.253 51706]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.60.252 50488]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.168.62]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.23.254 53130]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.168.168]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.230.253 56094]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.168.47]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,DeployDecoy,DeployDecoy office_network_subnet_user_host_6,ExploitRemoteService,admin_network_subnet_server_host_1,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.52.249]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.52.239]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.52.171]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.52.46]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[GreenAccessService 10.0.64.254 56473]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.60.250 59447]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.52.248 49819]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.168.145]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.230.254 56320]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.168.151]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenAccessService 10.0.60.252 49425]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,Analyse,Analyse office_network_subnet_user_host_9,Sleep,,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.52.247 55836]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.52.171]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.52.252 50049]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.60.251 59004]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.60.253 55015]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.168.168]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.9.252 51304]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenAccessService 10.0.60.253 52196]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,Sleep,Sleep,Sleep,,None,"[{'act': '[GreenLocalWork 10.0.52.61]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.52.136]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.23.253 58959]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.52.165]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.9.254 59305]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.52.250 53951]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[GreenLocalWork 10.0.168.44]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.168.62]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.168.168]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.168.240]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.168.151]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenLocalWork 10.0.168.118]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,Remove,Remove office_network_subnet_user_host_9,Sleep,,None,"[{'act': '[GreenAccessService 10.0.23.254 49815]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.52.250 59633]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.9.253 49893]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.60.251 55722]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.23.253 57771]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.52.239]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.52.171]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.52.46]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.60.251 57775]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[GreenAccessService 10.0.60.253 58962]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.52.251 50044]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.168.62]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.52.252 51483]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,Remove,Remove office_network_subnet_user_host_4,ExploitRemoteService,public_access_zone_subnet_user_host_6,None,"[{'act': '[GreenLocalWork 10.0.52.61]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.23.253 50528]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.9.253 58959]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.60.252 53112]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.52.165]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.52.171]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.9.253 55538]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.168.254 56503]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.168.62]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.60.253 55380]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.168.240]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.168.47]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenLocalWork 10.0.168.118]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,Remove,Remove office_network_subnet_user_host_2,Sleep,,"{'hosts': ['public_access_zone_subnet_user_host_6'], 'state': ['SD']}","[{'act': '[GreenAccessService 10.0.52.253 56928]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.9.252 51580]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.168.254 54591]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.9.253 56385]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.52.171]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.230.254 54593]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[GreenLocalWork 10.0.168.44]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.60.250 54554]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.168.62]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.9.253 55905]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.230.254 59954]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.168.47]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.168.151]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,Analyse,Analyse office_network_subnet_server_host_0,DiscoverDeception,None,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.9.252 57262]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.52.253 58195]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.52.239]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.60.250 52913]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.60.251 50662]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.52.254]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.52.247 55949]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.168.62]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.60.251 51725]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.52.251 57002]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.168.76]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.168.151]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenAccessService 10.0.230.254 59900]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,Analyse,Analyse office_network_subnet_user_host_4,Sleep,,None,"[{'act': '[GreenLocalWork 10.0.52.61]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.52.136]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.52.249]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.52.253 52101]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.60.249 55816]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.52.171]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.230.253 58570]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.52.250 59327]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.168.240]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.64.254 55357]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.60.254 56083]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,DeployDecoy,DeployDecoy office_network_subnet_user_host_7,DiscoverDeception,,None,"[{'act': '[GreenLocalWork 10.0.52.61]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.52.136]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.23.253 57323]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.9.253 53636]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.230.253 58508]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.52.171]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.52.46]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.52.250 52813]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.168.95]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.168.145]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.9.254 49602]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.168.76]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.23.253 57951]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenLocalWork 10.0.168.118]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,Analyse,Analyse office_network_subnet_user_host_5,AggressiveServiceDiscovery,public_access_zone_subnet_user_host_5,"{'hosts': ['office_network_subnet_user_host_2'], 'state': ['SD']}","[{'act': '[GreenAccessService 10.0.9.252 50229]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.52.247 51481]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.52.125]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.52.165]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.52.171]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.168.254 56182]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.52.251 50249]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.230.253 56943]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.52.251 50316]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenLocalWork 10.0.168.118]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.168.0/24) <- public_access_zone_subnet (10.0.64.0/24),Sleep,,"{'hosts': ['public_access_zone_subnet_user_host_5'], 'state': ['SD']}","[{'act': '[GreenAccessService 10.0.230.253 53652]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.230.254 53538]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.23.254 55363]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.23.254 51256]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.60.254 57907]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.52.254]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[GreenAccessService 10.0.52.251 58425]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.60.252 56198]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.168.62]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.168.168]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.168.240]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.230.254 53744]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.52.253 58020]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.168.0/24) <- contractor_network_subnet (10.0.9.0/24),DiscoverDeception,None,None,"[{'act': '[GreenLocalWork 10.0.52.61]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenAccessService 10.0.52.253 59962]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.9.252 54662]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenLocalWork 10.0.52.165]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.52.46]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[GreenAccessService 10.0.60.249 52795]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.168.95]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.52.252 58704]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.168.76]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.230.254 53626]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenAccessService 10.0.9.252 56116]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.168.0/24) <- operational_zone_a_subnet (10.0.60.0/24),Sleep,,None,"[{'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[GreenAccessService 10.0.9.253 58550]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.52.125]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.23.254 59291]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.52.239]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[GreenLocalWork 10.0.52.46]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.60.252 57765]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[GreenLocalWork 10.0.168.44]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.52.252 51539]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.52.247 50456]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenLocalWork 10.0.168.240]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.230.254 58337]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[GreenAccessService 10.0.230.254 56587]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.168.151]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenAccessService 10.0.52.250 49987]', 'hostname': 'office_network_subnet_user_host_9'}]"
1,1,AllowTrafficZone,AllowTrafficZone office_network_subnet (10.0.168.0/24) <- operational_zone_a_subnet (10.0.60.0/24),DiscoverDeception,,None,"[{'act': '[GreenLocalWork 10.0.52.61]', 'hostname': 'admin_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.52.136]', 'hostname': 'admin_network_subnet_user_host_1'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_2'}, {'act': '[GreenLocalWork 10.0.52.125]', 'hostname': 'admin_network_subnet_user_host_3'}, {'act': '[GreenAccessService 10.0.52.251 51263]', 'hostname': 'admin_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.60.253 53165]', 'hostname': 'admin_network_subnet_user_host_5'}, {'act': '[GreenAccessService 10.0.52.251 57587]', 'hostname': 'admin_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'admin_network_subnet_user_host_7'}, {'act': '[GreenLocalWork 10.0.52.254]', 'hostname': 'admin_network_subnet_user_host_8'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_0'}, {'act': '[GreenLocalWork 10.0.168.95]', 'hostname': 'office_network_subnet_user_host_1'}, {'act': '[GreenLocalWork 10.0.168.62]', 'hostname': 'office_network_subnet_user_host_2'}, {'act': '[GreenAccessService 10.0.52.252 55863]', 'hostname': 'office_network_subnet_user_host_3'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_4'}, {'act': '[GreenAccessService 10.0.230.253 59963]', 'hostname': 'office_network_subnet_user_host_5'}, {'act': '[GreenLocalWork 10.0.168.76]', 'hostname': 'office_network_subnet_user_host_6'}, {'act': '[Sleep]', 'hostname': 'office_network_subnet_user_host_7'}, {'act': '[GreenAccessService 10.0.52.252 51907]', 'hostname': 'office_network_subnet_user_host_8'}, {'act': '[GreenLocalWork 10.0.168.118]', 'hostname': 'office_network_subnet_user_host_9'}]"
